ID,target
2a09435bc,2871618.6167499376
2a0a46d67,2240000.000000002
2a0a5add6,1598983.0060669836
2a0aa2e80,20000000.000000015
2a0b9a6ec,20000000.000000015
2a0e61c5e,2059114.5972844115
2a117136f,1921370.4728864287
2a1195af3,20000000.000000015
2a12e8369,1166535.6055659163
2a17af4db,4499025.760312636
2a17e031d,20000000.000000015
2a1d36e91,20000000.000000015
2a1db9655,20000000.000000015
2a207b19e,20000000.000000015
2a227e27f,20000000.000000015
2a2287076,20000000.000000015
2a24f0e56,3074563.773750482
2a2679008,20000000.000000015
2a27eee90,20000000.000000015
2a28530e0,20000000.000000015
2a29504c1,1216136.1370920204
2a29c45ef,4158435.5976200597
2a2a887f2,1449980.5150983203
2a2c51983,20000000.000000015
2a2c5d4a1,20000000.000000015
2a2fd4c5c,20000000.000000015
2a3052a5d,981483.2947297203
2a3163f36,20000000.000000015
2a316cd5d,2475705.989563852
2a338fcbb,20000000.000000015
2a34aabe2,2472158.846454878
2a36e999d,2589439.534638707
2a377ad63,5254331.926378286
2a37f19ae,20000000.000000015
2a38ad7d7,20000000.000000015
2a38c518f,20000000.000000015
2a38e762a,20000000.000000015
2a39575e0,20000000.000000015
2a3984f8c,3119818.466425971
2a3afee8b,5755605.402805684
2a3b71721,1099999.9999999998
2a3b9167b,20000000.000000015
2a3e6addc,3715697.9544966784
2a4159491,2871999.9999999977
2a4160e60,1265508.0454973765
2a4250843,8187500.000000005
2a4444f1b,2826773.207160729
2a4626814,20000000.000000015
2a465425c,20000000.000000015
2a4704eee,2156603.4194103256
2a496ba2c,2950526.583963366
2a49bd722,20000000.000000015
2a4a6f29b,1993803.428665582
2a4aaecee,3820308.708908015
2a4cebfd9,817521.4473559423
2a4db96d9,2543637.8595782416
2a4eefbe1,2551846.0153537057
2a51aee7c,20000000.000000015
2a535a9e1,20000000.000000015
2a556b3b5,8019790.821505809
2a55e98df,3870884.493529928
2a56539ba,600000.0000000003
2a56a7d21,7110940.595576353
2a5742353,3789921.432329152
2a579ef03,20000000.000000015
2a587b19b,2930238.3692467543
2a596409c,20000000.000000015
2a599ec4b,1478297.304686146
2a5bac6ae,20000000.000000015
2a5d32971,20000000.000000015
2a5f5ef02,4432101.473698345
2a6319c12,20000000.000000015
2a63bb9dd,20000000.000000015
2a6492230,20000000.000000015
2a656e185,1142138.8439845107
2a66c54e2,20000000.000000015
2a684f736,4006395.803441574
2a69d0d08,20000000.000000015
2a6c1807d,1235203.3980543865
2a6f5053f,1912041.346330988
2a6f54217,3550228.2403222965
2a6f7e6cd,1653857.6860877569
2a72a9713,2164932.2855412643
2a7461a07,1951267.3132186977
2a761264e,20000000.000000015
2a761b4c2,20000000.000000015
2a77c35da,1470652.4711321597
2a781b513,20000000.000000015
2a78ecd12,1078665.6807359718
2a79a60e7,20000000.000000015
2a7a5eaa4,20000000.000000015
2a7bfa73c,20000000.000000015
2a7c8849b,3967126.0527378693
2a7d8800c,3285945.8485240573
2a7e1c8c5,1794846.3181789895
2a7e362d7,2053211.4199151471
2a7f05dde,1764167.8424779363
2a8169ade,20000000.000000015
2a81f86a0,20000000.000000015
2a8537416,399999.9999999999
2a8606934,2770362.1373939523
2a87cfe08,20000000.000000015
2a8ad02bd,20000000.000000015
2a8db3d51,20000000.000000015
2a944b628,20000000.000000015
2a9477e0a,20000000.000000015
2a947b941,5372563.371197858
2a9803a2a,672666.6599999996
2a9d5e724,20000000.000000015
2a9d6f65c,20000000.000000015
2a9e0aa86,20000000.000000015
2a9ebff76,2907689.997804841
2a9ee10ca,4166215.8130468316
2aa0baca8,2166647.339698561
2aa13c20a,1997849.9068506812
2aa310435,2179559.121147061
2aa4875b1,20000000.000000015
2aa65ca10,20000000.000000015
2aa71ffbe,20000000.000000015
2aa924980,20000000.000000015
2aa97a734,12063348.8123186
2aab5ec7a,20000000.000000015
2aac16d01,4352481.836954682
2aae0908d,4670081.687702598
2aaed393f,20000000.000000015
2aaef9981,20000000.000000015
2aaf17cd5,3280250.5303079127
2ab06d266,20000000.000000015
2ab1f0a78,5738402.785885511
2ab2ebaa6,20000000.000000015
2ab6088c4,2382435.6869869456
2ab6255a2,2836972.0706705097
2ab6ca689,2142118.916431783
2abc26dd8,713000.0000000003
2ac03945f,551493.8565889173
2ac09f4ae,20000000.000000015
2ac1d27a8,20000000.000000015
2ac2e5c20,20000000.000000015
2ac47d955,20000000.000000015
2ac5fffe6,20000000.000000015
2ac7644aa,6200000.000000005
2ac862c00,20000000.000000015
2aca6d6ac,417962.33639635926
2acb6178a,1200000.0000000005
2acd130bc,20000000.000000015
2ace18f6c,1184835.8830079408
2acf03302,20000000.000000015
2acf99349,3229521.2394904834
2acfc5078,20000000.000000015
2acfebdd8,20000000.000000015
2ad1f5980,20000000.000000015
2ad231de6,20000000.000000015
2ad32f85e,1151828.244477854
2ad432a41,20000000.000000015
2ad6fd5b6,927562.8101044693
2ad73db40,13600000.00000001
2ad826f5f,20000000.000000015
2ada0205a,3012397.006182592
2adc77046,761186.7407755061
2adcf4567,205039.37542544043
2addc3066,20000000.000000015
2ae0a2488,1923387.935107419
2ae0c1652,2004959.6999214063
2ae17b548,1499499.9999999995
2ae1f3aa4,20000000.000000015
2ae4808c9,20000000.000000015
2ae484af1,20000000.000000015
2ae5394d3,20000000.000000015
2ae540ea2,2718801.965062036
2ae54ce22,20000000.000000015
2ae5ed0d8,5038236.584750781
2ae61e986,1279607.1092780055
2ae70f9d0,20000000.000000015
2ae7d67a2,20000000.000000015
2ae8c11ba,3410414.180388474
2ae93f5c5,2456799.999999999
2ae9546e1,20000000.000000015
2aea5238d,5934451.738951997
2aec54ac0,2389803.230723759
2aeca7bfd,20000000.000000015
2aedfee09,3373657.4492888553
2aeeb142e,2029260.1665946813
2aef32e6f,6193999.999999995
2aef95560,20000000.000000015
2af0e9a02,20000000.000000015
2af124526,3934188.1457471903
2af14779f,2311401.627007121
2af1a4f12,4116080.884649123
2af2cd577,20000000.000000015
2af4f4116,20000000.000000015
2af600f66,4717303.63647297
2af612e58,1849532.4280874373
2af86ee81,5069583.486074673
2af9eeb9b,7705686.928802811
2afc17284,3211308.1555719357
2afc5c5a2,20000000.000000015
2b00d7f8e,20000000.000000015
2b0106449,20000000.000000015
2b020551f,2173097.468807701
2b02cda8c,2775368.2245452018
2b0497086,3400000.000000002
2b04b13e5,1937889.4034337644
2b05c97d1,20000000.000000015
2b05d0eeb,2962489.094384388
2b0662c71,2898336.7140351497
2b0880b01,20000000.000000015
2b09df91d,20000000.000000015
2b0a7fdc0,2523357.768419027
2b0fc838d,24975581.498345412
2b1213a39,31999.999999999993
2b1341fd9,20000000.000000015
2b137a620,20000000.000000015
2b145dda6,20000000.000000015
2b147ea01,3292473.088797356
2b14c173d,20000000.000000015
2b1520ac1,20000000.000000015
2b159a34c,20000000.000000015
2b15a6821,2462715.410252262
2b163783d,1289120.1553667267
2b1656859,20000000.000000015
2b1c3e36b,20000000.000000015
2b1d22f26,20000000.000000015
2b1d41413,2396134.8698942116
2b1db19f8,4596444.596907991
2b1fa9647,20000000.000000015
2b2021705,20000000.000000015
2b2531bd5,20000000.000000015
2b26b1657,864858.7149747701
2b29d9492,3681028.3244035975
2b2bf5005,4540044.311509894
2b2de62c5,20000000.000000015
2b31b17ef,20000000.000000015
2b363085a,20000000.000000015
2b382e681,12193182.354119545
2b390f641,20000000.000000015
2b3a9807d,692601.4636437397
2b3adf783,1945843.995884744
2b3b5c3e4,20000000.000000015
2b3c8df10,1841706.0076200794
2b3d26cdc,20000000.000000015
2b3d62205,2877991.836052401
2b3d82d0e,1803999.9999999998
2b3d9ad00,855811.0185513883
2b3da513a,20000000.000000015
2b3e12e0d,20000000.000000015
2b3e45764,20000000.000000015
2b3e5088c,2276517.2930564703
2b3fd4128,60000.000000000015
2b424cbc8,20000000.000000015
2b42d7d4f,3054065.782188612
2b442f028,1231715.831250316
2b449820a,20000000.000000015
2b45a14e4,20000000.000000015
2b4812f90,4060000.0
2b48be7e7,20000000.000000015
2b48f974f,20000000.000000015
2b49bdcab,3327423.4994355617
2b4ff182e,20000000.000000015
2b52d566d,20000000.000000015
2b5443b7b,20000000.000000015
2b54bbcfe,20000000.000000015
2b55fc10e,2531428.182211876
2b56f6073,20000000.000000015
2b5721462,20000000.000000015
2b573b1f3,20000000.000000015
2b5a6edd7,20000000.000000015
2b5aecfe9,2177258.6260428815
2b5c11a00,20000000.000000015
2b5ee5daf,20000000.000000015
2b5f39b00,4892998.712785406
2b6433ccc,1298637.311797438
2b643b5b6,20000000.000000015
2b655ea01,20000000.000000015
2b66662dd,20000000.000000015
2b66912fc,3043762.0766246296
2b680f124,20000000.000000015
2b6863efa,20000000.000000015
2b687f11d,908467.5954643529
2b694199d,80000.0
2b6cc8d9c,20000000.000000015
2b6d74797,4007696.3801679015
2b6e1bed5,20000000.000000015
2b721e052,20000000.000000015
2b72ae4f9,1732473.887115859
2b73bb30a,20000000.000000015
2b743b1f3,2118962.963754409
2b7495d39,20000000.000000015
2b74ff91c,20000000.000000015
2b762134e,1183408.2137364605
2b781056a,20000000.000000015
2b7972a46,6712761.9121009
2b7f32062,1270847.164042754
2b7f401a2,2000000.0000000016
2b81d4ab3,20000000.000000015
2b8495f2e,1821996.5241468463
2b8534826,1544454.6541196108
2b871e772,4353664.044552164
2b8908cdf,1756090.835103477
2b8a6969e,20000000.000000015
2b8ffc34b,20000000.000000015
2b913291b,20000000.000000015
2b9161838,343629.76583487046
2b92a66fa,1559302.641193841
2b945b72d,2552275.759797001
2b9592c4a,20000000.000000015
2b9607158,2069228.9692941369
2b970f3b1,20000000.000000015
2b98b05aa,2112762.1442669476
2b996afa1,20000000.000000015
2b9a54997,2245437.9637339846
2b9a5db78,20000000.000000015
2b9baa5d4,3600000.0000000014
2b9be6390,746150.3635421698
2b9d75a99,4830813.557472866
2b9d90d5b,2234400.9846484503
2ba06e433,20000000.000000015
2ba0cf506,20000000.000000015
2ba0e7f4e,20000000.000000015
2ba2a3e14,20000000.000000015
2ba513bc0,20000000.000000015
2ba636c06,4023540.6504574083
2ba76c7d3,20000000.000000015
2ba8e3cc6,20000000.000000015
2baad068d,20000000.000000015
2bac6af47,20000000.000000015
2baca4d22,20000000.000000015
2badefb85,3324845.460166132
2baed6d92,20000000.000000015
2bafd02fd,324854.8345161557
2bb006dcd,20000000.000000015
2bb141710,5581666.6599999955
2bb310081,20000000.000000015
2bb899801,20000000.000000015
2bb8bf3c4,2327766.839966
2bb99b26d,20000000.000000015
2bb9ebb4b,1578448.7560731964
2bbb4de19,230859.26676200813
2bbbffbe4,2698188.759141903
2bbdc0df4,8518000.000000006
2bbf003dc,3315797.2510550683
2bbf1aadd,20000000.000000015
2bbf5bebe,20000000.000000015
2bbf6541c,4329119.74549691
2bbf858b0,20188499.99999999
2bbf93557,20000000.000000015
2bc18317f,1641459.0642722035
2bc2e7bc5,20000000.000000015
2bc479ea7,20000000.000000015
2bc9329e1,2825502.943194056
2bcc30c9a,20000000.000000015
2bd03eca3,20000000.000000015
2bd35796b,2683397.6877878024
2bd437a00,20000000.000000015
2bd45c75d,1725634.2327194586
2bd49084f,1230556.9354214557
2bd56ecc2,20000000.000000015
2bd7662b9,20000000.000000015
2bd8bb688,20000000.000000015
2bdc55feb,20000000.000000015
2bdca1af8,3027914.422981205
2bdd0e3cc,6512526.507336738
2bdd20105,2519999.9999999986
2bdddb5a4,1033668.5187350062
2bddf0e4b,20000000.000000015
2bdf517e8,20000000.000000015
2be093dd0,2127950.199541983
2be4b643b,20000000.000000015
2be4ed1f1,2603005.1155466186
2be50759f,20000000.000000015
2be553f1f,20000000.000000015
2be6af9de,20000000.000000015
2bea17edc,7167043.303208177
2beb14ba7,1587604.4714645438
2bebbf402,20000000.000000015
2bec02483,20000000.000000015
2beea9d11,20000000.000000015
2bf084558,6800000.0
2bf175df7,1305039.216203594
2bf3e063a,2862735.752325765
2bf40a7cc,2148716.241802895
2bf4a0758,20000000.000000015
2bf5ecfe3,20000000.000000015
2bf657c11,4999999.999999999
2bf7235ad,2540027.7334547117
2bf74920f,169515.1881537501
2bf767c69,20000000.000000015
2bf7a4777,10682307.96838379
2bf82fd9a,20000000.000000015
2bfb1f8f2,699202.1016461392
2bfbde036,20000000.000000015
2bfd56e97,20000000.000000015
2bfd7d550,20000000.000000015
2bfe65254,3487545.183320843
2c036d828,1633818.9789449587
2c0469dfa,6855454.539999999
2c0514b26,446083.2032812556
2c0555a43,20000000.000000015
2c06cf72e,20000000.000000015
2c071005b,9999999.999999996
2c08913a6,3645238.9167682133
2c0b96de9,20000000.000000015
2c0bdf097,20000000.000000015
2c0c94544,2938030.017331319
2c0d53e02,20000000.000000015
2c1054566,2481105.7012524726
2c108a178,20000000.000000015
2c12d7fa7,20000000.000000015
2c147872a,1253886.0595830344
2c15906ad,20000000.000000015
2c19878a3,20000000.000000015
2c1b70250,20000000.000000015
2c1c4a1d0,1765512.9420071645
2c1e7d13c,1615177.3305020975
2c1eeda63,20000000.000000015
2c1fa959f,2875974.2896033702
2c2148831,20000000.000000015
2c21aeb7d,20000000.000000015
2c222028b,2445296.620763138
2c24220df,1907479.9852560393
2c25fdbe5,445575.9949086007
2c277b7d1,4344629.568969659
2c299abf3,20000000.000000015
2c2c4b658,947885.2188299506
2c2da516a,4733333.339999998
2c2f42a22,20000000.000000015
2c31f4074,1152416.0684978352
2c32981ad,20000000.000000015
2c3388e3a,12000000.000000007
2c341bd2f,1590337.899027991
2c34b9a3d,20000000.000000015
2c36e0e56,1599693.0548317698
2c37a9a66,20000000.000000015
2c3a0394e,1978775.604468262
2c3b9eb48,20000000.000000015
2c3cd1f97,20000000.000000015
2c3d00fa4,20000000.000000015
2c3ee9e5e,20000000.000000015
2c3efef14,423888.35284169996
2c425a6f4,2324025.3027855735
2c439c560,20000000.000000015
2c443c6ba,20000000.000000015
2c445cd32,20000000.000000015
2c48ddd4f,20000000.000000015
2c49e7489,20000000.000000015
2c4af922f,20000000.000000015
2c514ed77,2030925.9624428488
2c53d6c18,20000000.000000015
2c573b17f,20000000.000000015
2c57f368f,20000000.000000015
2c58085ef,20000000.000000015
2c585190e,20000000.000000015
2c59b2b92,2384736.9467962985
2c5afdf4d,2290444.3762069386
2c5b0c0a3,7429783.054004326
2c5e902e8,4709594.406999135
2c618174b,1668802.2071257527
2c625f2df,20000000.000000015
2c633049c,20000000.000000015
2c6332f1a,20000000.000000015
2c63b1eb9,568536.9578862404
2c64d3553,1163390.2210951755
2c64edded,20000000.000000015
2c66cc4e7,20000000.000000015
2c67ab090,3105937.5612790696
2c6a6b7c1,20000000.000000015
2c6a7718a,20000000.000000015
2c6b4cbc4,2519999.9999999986
2c6c8bc0c,3652308.3786490466
2c6cbd82c,2753830.501594832
2c6cfcd12,20000000.000000015
2c6d3b6ff,13604999.999999989
2c6ecd0d9,20000000.000000015
2c71c7ddc,20000000.000000015
2c723f32a,20000000.000000015
2c728bfea,4773025.110507913
2c72aa358,3535586.772000111
2c737c1a8,20000000.000000015
2c73f9ca0,20000000.000000015
2c7404d6a,26522258.07447602
2c788eb58,158267.11676938465
2c79236a1,20000000.000000015
2c79be219,20000000.000000015
2c7cacb07,20000000.000000015
2c7fd6c45,20000000.000000015
2c8000c24,2165713.9846413173
2c8229acb,4416613.074244292
2c8419616,15000000.00000001
2c8427729,2115266.035980659
2c8875449,20000000.000000015
2c88e4cc1,2164580.216933229
2c89ecb0b,20000000.000000015
2c89f9bd5,20000000.000000015
2c8ad6273,20000000.000000015
2c8b3eb98,20000000.000000015
2c8b9deaa,20000000.000000015
2c8bfb15f,20000000.000000015
2c8e0d3e2,20000000.000000015
2c93e9373,3945521.4675051495
2c949e6d6,20000000.000000015
2c94e5b0f,3137743.729731188
2c9532e90,1681377.0703632613
2c96c481e,20000000.000000015
2c98fa51a,20000000.000000015
2c9944041,20000000.000000015
2c9a22904,4700000.000000004
2c9b65d41,2823406.7784722727
2c9b6823e,20000000.000000015
2c9b722ae,20000000.000000015
2c9deb058,20000000.000000015
2c9ea7d07,20000000.000000015
2c9f6151f,20000000.000000015
2c9fa1216,3138747.9921467057
2ca1d269a,841999.9999999997
2ca22452c,3962666.064158414
2ca2510c8,20000000.000000015
2ca8cab96,20000000.000000015
2caa2dd48,3727366.131906912
2cab5a0c6,20000000.000000015
2cac28cfe,3158755.5927258944
2cac342d2,20000000.000000015
2cace1a70,3683018.464141396
2cad248ef,2617736.41301631
2caf1e405,8400000.000000006
2caf665bf,20000000.000000015
2cb02c9bc,20000000.000000015
2cb1b040a,1576204.1003574291
2cb2bbc75,1754058.9758788745
2cb4f1fbd,3179872.162809192
2cb8e3537,1894986.9733423893
2cbb66917,3890446.7859660694
2cbc3c156,20000000.000000015
2cbd7a5f9,2658155.1997556286
2cbe074b4,20000000.000000015
2cbe7897e,2423928.862663674
2cc217065,20000000.000000015
2cc26110c,1892066.3853508064
2cc395962,3654218.2076884033
2cc439071,2035757.140077628
2cc48098f,20000000.000000015
2cc4cdfda,1068177.900178607
2cc58ca7e,1659938.3919583014
2cc5d9889,2058539.9813680756
2cc94ee21,1826140.4269947703
2cc96c7a0,20000000.000000015
2cc9e35f3,20000000.000000015
2ccc619dd,3346876.68933753
2ccd6f072,3051572.713886806
2ccdec9e4,2231470.590417221
2cce8ced2,20000000.000000015
2ccef2262,20000000.000000015
2ccf768da,6638685.308618724
2cd24f611,20000000.000000015
2cdbbcefe,2565468.885881438
2cdcf0e1c,20000000.000000015
2cdd0f636,20000000.000000015
2cdda2867,470639.6622632514
2cddb027e,1878809.5114034186
2cddb0546,1950531.5551635865
2cddb4e9d,20000000.000000015
2cde95105,2693685.495479812
2cdefd5e0,20000000.000000015
2ce057c73,1365525.080023142
2ce189735,20000000.000000015
2ce4c9049,921850.917313896
2ce4d8cf9,1472735.6175354028
2ce4fa1a8,3115001.478447982
2ce53674d,1656068.9250224028
2ce577f37,20000000.000000015
2ce59d229,1159086.4246701591
2ce769c86,2436922.7492787493
2ce7d1b29,3996419.7805412235
2cea8a95a,20000000.000000015
2ceac8c02,20000000.000000015
2cebf42bb,20000000.000000015
2cec2bd78,20000000.000000015
2ced8d3e2,20000000.000000015
2cedd9ca2,2206539.093336479
2cee8eddf,20000000.000000015
2cef1d22f,20000000.000000015
2cf0f983f,20000000.000000015
2cf198175,20000000.000000015
2cf540e95,20000000.000000015
2cf583950,5817500.000000001
2cf5ac456,2492010.6580691794
2cf82314b,3643374.0365541945
2cf8f0260,20000000.000000015
2cf9ab25a,3136563.8404217204
2cfbae334,2000000.0000000016
2cfbb2a79,3849975.574897103
2cfded275,20000000.000000015
2cfecc2f9,62499.999999999956
2d0178fa1,20000000.000000015
2d0338bec,2743954.3607953843
2d04d370e,20000000.000000015
2d05cce15,20000000.000000015
2d0714e7f,1995979.3718641815
2d09ad5c1,20000000.000000015
2d0a10418,3275887.7016160907
2d0b5ba5f,2363543.4830226926
2d0c2f438,20000000.000000015
2d0ceb0cd,20000000.000000015
2d0d080a9,4576000.000000003
2d0e0dfbf,3696016.8306157324
2d0e1044a,20000000.000000015
2d0e1aead,20000000.000000015
2d0e639d0,20000000.000000015
2d10ef238,20000000.000000015
2d1388406,20000000.000000015
2d14c35e8,4105425.5505701704
2d14d43ca,1998308.6826864253
2d169ad5f,2268476.941543781
2d1bc36ae,20000000.000000015
2d1d71f7d,20000000.000000015
2d1e0f16f,20000000.000000015
2d2073c18,40666.65999999997
2d20ac340,2045869.4858807097
2d25cdb00,20000000.000000015
2d27501a1,20000000.000000015
2d292de8b,20000000.000000015
2d29f4ed0,20000000.000000015
2d2a71bbb,20000000.000000015
2d2b354e8,1777044.770427683
2d2d9a1c0,1224961.9041227659
2d2ff646c,2200176.092377733
2d320ab94,2576619.3081964883
2d325099c,2231951.8011506805
2d3512393,20000000.000000015
2d3726a75,2511348.082587965
2d37bf7d6,733078.9010777678
2d37c1f9f,1502571.9258532163
2d394ad66,2550215.8708602833
2d3aa1c0c,2760996.456887001
2d3b536e5,10626268.095982444
2d3bc67f5,574007.6593711589
2d3ec5b6c,20000000.000000015
2d3f7b7c1,20000000.000000015
2d402bb0e,20000000.000000015
2d40d9221,20000000.000000015
2d4194095,3688423.513500726
2d42c4ec1,4140005.856634699
2d43f7447,2218442.5364490626
2d44fc69f,20000000.000000015
2d467382d,20000000.000000015
2d469a74d,20000000.000000015
2d4c704ba,20000000.000000015
2d4d673ee,13168949.857906165
2d4dada6d,20000000.000000015
2d4f3b9f1,20000000.000000015
2d4f9f43d,20000000.000000015
2d4fae154,5034250.551771721
2d5940f38,1900266.0572695334
2d599a5a7,20000000.000000015
2d5a2e56d,20000000.000000015
2d5e23c86,3876307.4296041387
2d5e76881,20000000.000000015
2d5fa0447,20000000.000000015
2d60fbf2f,20000000.000000015
2d61f7a0d,20000000.000000015
2d621be5c,4902479.192296874
2d658f509,1420781.9104145812
2d65a2228,1140745.4024478076
2d661ad25,20000000.000000015
2d6682fcb,3191172.6846672585
2d689673c,20000000.000000015
2d690b256,20000000.000000015
2d6a8f3e3,20000000.000000015
2d6b22def,20000000.000000015
2d6b5241f,3980234.9708663295
2d6c8a600,5500000.000000001
2d6db9895,1028191.3096784062
2d719f7db,20000000.000000015
2d73701cc,20000000.000000015
2d740fc2d,20000000.000000015
2d75b093b,20000000.000000015
2d75f9f71,2048837.3920749067
2d7636c71,20000000.000000015
2d767f9c3,20000000.000000015
2d79726d3,20000000.000000015
2d79a5c14,20000000.000000015
2d79f9775,2150502.603298168
2d79fa43c,20000000.000000015
2d7b11be9,1103030.4240622846
2d7b9a529,1453758.218207106
2d7bf7b62,2118280.211483729
2d7f14331,20000000.000000015
2d7f4a6a7,20000000.000000015
2d8150366,20000000.000000015
2d816bde6,1694037.0806273292
2d823ed2a,2800000.000000002
2d8362a95,1807328.2172019042
2d83b379b,3121207.289909405
2d83eb18d,20000000.000000015
2d86a2771,20000000.000000015
2d86fbab2,20000000.000000015
2d8732e6d,20000000.000000015
2d88d0423,2576822.82720635
2d89ba373,2526319.6578320577
2d8a8b79e,20000000.000000015
2d8e0e535,20000000.000000015
2d8f77437,20000000.000000015
2d8fc2591,20000000.000000015
2d9267dae,1615810.486858519
2d92f261c,7257201.479959471
2d947bbba,20000000.000000015
2d9511dd9,17999999.999999985
2d95c4fa4,991905.480297373
2d96166d2,2068122.2868036353
2d961e045,4332707.862558527
2d96a1d98,9053327.607586782
2d96eeb53,2148529.541171141
2d991f1b1,2556000.0000000014
2d993daba,20000000.000000015
2d99c6489,2176395.8563430784
2d9a42751,20000000.000000015
2d9aabff5,1083369.5006824671
2d9b6778c,20000000.000000015
2d9cac27e,3787578.725942149
2d9d19dcd,20000000.000000015
2d9f1da0b,20000000.000000015
2da25e264,1053119.784682251
2da43fb2d,569501.8442591559
2da505373,20000000.000000015
2da58d2e9,3585383.225369456
2da619291,20000000.000000015
2da7e608c,20000000.000000015
2da870ef5,1364026.7488937806
2da8d9a80,20000000.000000015
2daada284,3463134.656205943
2dad6cd81,3862407.172323548
2dae0a854,2258861.135670761
2daf5601e,2761653.023954302
2db05963c,846523.0106061662
2db0ea71e,10450563.842916045
2db18eef9,20000000.000000015
2db2ea231,20000000.000000015
2db4bf05f,2620539.1259397473
2db5a953a,20000000.000000015
2db6cc834,289792.21695057896
2db817a25,20000000.000000015
2dbcf4ea0,16602384.195026603
2dbe2e133,2857611.7544746017
2dbf7060e,204523.73439957973
2dc0ddd49,13633333.340000022
2dc18e4ca,2486356.1315236054
2dc1eeb8c,2593645.7837634226
2dc407401,20000000.000000015
2dc4ba243,10046895.703282334
2dc619004,20000000.000000015
2dc857231,137517.58784717764
2dc99e618,20000000.000000015
2dcaae7b8,20000000.000000015
2dccb8125,6807510.404864327
2dce8f371,6966659.759044386
2dd074cde,20000000.000000015
2dd08a310,2976281.993897705
2dd42f3c2,2226016.124716203
2dd44b1c0,2583657.780445915
2dd4e456a,20000000.000000015
2dd5c8fef,2493329.18897755
2dd74e65d,4665139.731740618
2dd852287,20000000.000000015
2dd991eb7,133144.07282746703
2dda12b97,20000000.000000015
2ddbce546,2572583.627922319
2ddfb242a,1479335.2578055789
2de10a316,4912256.075615846
2de1683b4,1051992.7136108102
2de257b18,3000430.0387386126
2de28f2bb,20000000.000000015
2de2b86b9,1903829.5198545929
2de3cdeba,20000000.000000015
2de6437ec,20000000.000000015
2de6696d9,2601935.8495953125
2de6e3dba,20000000.000000015
2de77b809,5763989.3666236065
2de7fa526,812927.3091426592
2de91df9f,7599999.999999995
2deac4588,20000000.000000015
2debb0790,20000000.000000015
2debbf80e,20000000.000000015
2dec857b3,20000000.000000015
2ded8c61e,20000000.000000015
2dedc84da,20000000.000000015
2dee34dbc,6057310.464328544
2dee97950,539314.1406977724
2df1356c3,12431929.34201942
2df77f6cd,20000000.000000015
2df85ae92,1592400.8937205886
2dfd01dda,20000000.000000015
2dfdade80,8406518.552245542
2dfe3b7ab,3280333.340000002
2dfe50096,2621525.500860302
2dfe8d051,20000000.000000015
2dfeb36bd,20000000.000000015
2dff7cbb8,3769544.5681708413
2e006e65d,20000000.000000015
2e02b9abf,20000000.000000015
2e02c960c,6341053.021301094
2e032bb90,6319099.929591773
2e04b1368,1341248.362156762
2e04bb674,943899.0306451523
2e05039a4,20000000.000000015
2e050571f,50000.000000000015
2e08c363b,6342906.419127962
2e0a9ab6b,2480532.363576516
2e0b26909,20000000.000000015
2e0b8ed52,20000000.000000015
2e0e03655,20000000.000000015
2e0fd7cc0,20000000.000000015
2e1079a52,3339766.516321875
2e1190951,20000000.000000015
2e12e22d1,1430460.9257790628
2e132973a,4000000.0000000005
2e17209cb,20000000.000000015
2e189ef04,20000000.000000015
2e18da284,299999.99999999977
2e1c8b9c3,20000000.000000015
2e1e6822e,20000000.000000015
2e20eb250,20000000.000000015
2e22e0bd1,2497537.3943151627
2e25a8cd7,20000000.000000015
2e2802340,1388072.1317054783
2e2912eea,2725999.999999998
2e294c2d9,20000000.000000015
2e2a68338,20000000.000000015
2e2a94403,2976876.811011017
2e2ad82aa,20000000.000000015
2e2be7734,20000000.000000015
2e2c3b8c0,20000000.000000015
2e2e78bf8,4640101.41101237
2e2f5d83c,1508744.8602751642
2e330225d,3471302.3204130093
2e335ee34,2774299.6756799184
2e350867d,20000000.000000015
2e3de6c62,16329862.41136457
2e40dab3e,20000000.000000015
2e41fb6ff,20000000.000000015
2e430744f,20000000.000000015
2e4695035,20000000.000000015
2e4755c6e,20000000.000000015
2e484e0d5,2938250.471441417
2e48a6d1a,20000000.000000015
2e4a17713,20000000.000000015
2e4a54487,4000000.0000000005
2e4a7a991,2522267.074062029
2e4be3587,20000000.000000015
2e4c8686f,20000000.000000015
2e52c8520,340666.65999999974
2e54e4231,20000000.000000015
2e55facd5,3048233.2217917894
2e57cdf24,2122519.2440833575
2e595cf77,20000000.000000015
2e5a04b02,20000000.000000015
2e5ae8063,18933333.339999996
2e5bf3a89,20000000.000000015
2e5c61870,20000000.000000015
2e5caf075,3200546.729874262
2e5cebd5f,1737130.1310799147
2e5dd703b,5182428.548870547
2e5df50d7,123333.3399999999
2e5e025b5,18438425.0969189
2e5f2d81b,5248657.082113428
2e5fef5de,20000000.000000015
2e60310cf,3378156.5686910837
2e623fa95,1118940.0511944918
2e6285f1b,20000000.000000015
2e64068d3,20000000.000000015
2e6451d69,2863508.570209824
2e64d8d8b,20000000.000000015
2e64e67df,20000000.000000015
2e659b3ef,20000000.000000015
2e66d68ad,20000000.000000015
2e66e7d02,5300000.000000001
2e6c519be,2350708.6871408117
2e6e7cde5,20000000.000000015
2e6e8db75,2600706.925536779
2e6ee15e6,20000000.000000015
2e6f63f76,20000000.000000015
2e6f71dca,2203577.4069048436
2e6fcd563,20000000.000000015
2e71492a4,20000000.000000015
